Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
171269,8660696,17325465,34637265,69377552,104022757,138735659,177557473,208062551,247168615,281959292,
171564,8662510,17334609,34659393,73728030,108399723,143098956,177568729,212390507,242732781,281876032,
170225,8656165,17330625,39002626,69384561,104049479,138723292,173240046,212408895,247102070,281855779,
171629,8657722,17321534,34633995,69334761,104024801,143071057,177579495,212452777,247140574,286265117,
171805,8658005,17345717,34625571,69419808,108440834,138718640,177614685,212467641,247124559,281885147,
4545695,8666600,17331204,34662296,73745991,104060388,143073502,173193405,208058304,247187787,281856280,
171049,8665115,17376350,34620319,69358238,108390942,138672967,177592333,212507744,247084523,281812381,
171661,8654478,17328311,34627277,69384990,104058898,143043705,173189563,212401336,247063561,281903879,
172255,8692862,21698286,34668908,69341470,104051619,143124508,177547708,212420882,247170712,281879646,
170737,8665268,17330318,34630476,73768488,108382196,138784442,177583482,212392296,247150881,281888415,
170889,8663482,17356148,38997376,69379313,104022847,143116798,173223336,212520335,247066689,281816748,
170466,8657838,17324867,34647922,69367324,108420508,138706819,177587061,208094176,247105884,281828639,
171314,8654198,17329809,34629296,73756048,104024360,143099483,177577843,212448300,247082078,281852987,
170655,8687024,17320399,34637301,69329567,104009779,138735957,173222461,212379916,247181235,286294191,
171631,8665050,17321502,34636089,69356556,108417214,143061497,177556511,212419425,247184093,281810118,
170130,8658221,17336397,34671595,69369890,104035742,138711119,173218390,212416952,247087481,281822268,
172566,13024592,17329302,34637585,73715842,108447796,143105666,177530465,208112368,247096395,281899711,
170917,8663250,17358070,34680218,69371985,104076489,138779289,177620124,212475508,247089153,281868158,
172363,8657281,17323080,39035771,69328347,104043185,143145614,173250866,212468351,247147729,281866169,
172291,8662842,17330205,34630039,69376693,108483747,143109874,177594606,212405915,242783005,281804829,
170615,8658716,17328502,34660770,73793625,104026741,138705287,177610425,212438591,247105532,281952198,
170629,8659525,17325718,34662074,69346527,108386922,143103150,173191444,208031579,247104533,281858020,
170740,8694247,17322547,34615600,69410277,104012687,138737234,177578764,212479575,247142075,281927639,
172149,8664800,21700134,34623133,73735970,104024471,143104609,173258214,212469368,247196168,286219808,
172901,8653764,17368846,34660288,69354450,108423739,138689419,177533163,212471364,247199643,281893788,
169848,8654421,17317025,34643140,69403327,104027913,143100140,177660514,212470109,247095674,281961714,
172025,8662095,17326639,39014495,69352028,108419322,138751518,173236108,212433324,247085782,281896266,
171916,8658880,17328052,34667164,73774155,104026460,143116788,177641938,208023044,247181935,281867777,
171031,8658248,17321269,34647104,69367418,104027136,138715721,177504853,212403629,247201125,281830366,
4544017,8669310,17335584,34642459,69361295,108446408,143054910,173231385,212467146,247081945,281968621,
171944,8649535,17353245,34621112,69371746,104030090,138708170,177539758,212479589,247103387,281864683,
169955,8654999,17334318,34661448,73698677,108452772,143075496,173223957,212442181,247089612,281878279,
171135,8658121,17332922,34624315,69350309,104041390,143062099,177624262,208027147,247141416,281848438,
170270,8664362,17325553,34640872,69354460,108416001,138689997,177668076,212378434,247179941,286285728,
171703,8665626,17324248,39017233,73702309,104033629,143129871,173212432,212387033,247128774,281927341,
170109,8682467,17329636,34629286,69370660,104048784,138785614,177534770,212452035,247113441,281834095,
174431,8657210,17330759,34628443,69334491,108385067,143128194,177578087,212435302,247116094,281909544,
170284,8663621,17346478,34681329,69378490,104035125,138678631,173189860,208064990,247083602,281839065,
170578,8662856,21697597,34620464,73725883,108408013,143077323,177576205,212445066,247170550,281837274,
171308,8659362,17334194,34622123,69330276,104064015,138719093,173246362,212415179,242797173,281871232,
171000,8660970,17327940,34628653,69408042,104075769,143074591,177584346,212408960,247072030,281952537,
170449,8666615,17326536,34658024,69344045,108449419,138678850,177627650,212466635,247151482,281866224,
170605,8662644,17323056,38982048,73760349,104034842,143094000,173214700,212458501,247105869,281842207,
171517,8663599,17328273,34623579,69402997,108448772,143075489,177546547,208038317,247111221,286258238,
171466,8660041,17354645,34654758,69353224,104044163,138736420,177578635,212424164,247138789,281870724,
170716,8658608,17327912,34642440,73765928,104077065,143093344,173194034,212429234,247099739,281812294,
171256,8662691,17325340,34661860,69377807,108441036,138731216,177615038,212442135,247102355,281798866,
171653,13038039,17324215,34655268,69385141,104034452,143091662,173201030,212429453,247094595,281917964,
171071,8658125,17323482,34628197,69374226,108411765,138736174,177680498,208123900,247150006,281896232,
170881,8684362,17324957,34632343,73711709,104016834,143089626,177620801,212439566,247076313,281850805,
172665,8656029,17324828,39042119,69361832,104026881,138694858,173198315,212414600,247193810,281826536,
171354,8657008,17364009,34673962,69371575,108418096,143063981,177559303,212387618,247177110,281874219,
171291,8658256,17321457,34631745,69333411,104075706,138711214,177576462,212456733,247099409,281924365,
170934,8662341,21699809,34655547,73757895,108399905,143099928,173227907,208022452,247120794,281868969,
171597,8658523,17328455,34643540,69331575,104070080,138701599,177608867,212449004,247081403,286235027,
170328,8661171,17358998,34632983,69384853,108424958,143064924,173216053,212453705,247091250,281839169,
171230,8649710,17324079,34654639,73724898,104030687,143126129,177554481,212439261,247153509,281915084,
170790,8662475,17357392,34637226,69335541,104056665,138721182,177601077,212431636,242779964,281912090,
171416,8662900,17319162,39034893,69412433,108439554,143101085,173169624,208037816,247106416,281828152,
170915,8649488,17335321,34633524,69370120,104025984,138692699,177594936,212410324,247111637,281839965,
171906,8654265,17320730,34672922,73751194,108414507,143059721,177552675,212484683,247179987,281921462,
171352,8663186,17328646,34646958,69397828,104029918,138680610,173235541,212457308,247148548,281914236,
170939,8695498,17354775,34640161,69353291,104009737,143065012,177643844,212400418,247236635,281809083,
169736,8660679,17331063,34652890,69383599,108418719,138687224,173211344,212410317,247214149,281904916,
171009,8651109,17339162,34627604,73772216,104048659,143084355,177561427,208109051,247094690,286254743,
171230,8661993,17333030,34642020,69337312,108404937,138748247,177578826,212434065,247140941,281865882,
170259,8665565,17320594,39002172,69361795,104031284,143103266,173227498,212467884,247112147,281770614,
170856,8658146,17333917,34644989,73708629,104012682,138747280,177667999,212442481,247095762,281866185,
170892,8646441,21698196,34632171,69346153,108397109,143100238,177570617,212423962,247171615,281871658,
170980,8664306,17352829,34632431,69366305,104039472,143072255,173183331,208035973,247088710,281942141,
171132,8662963,17324768,34654413,69356272,108428827,138709516,177559176,212398287,247180781,281869539,
170624,8658882,17352025,34627951,73741025,104048162,143071038,173241654,212443057,247158978,281801775,
169903,8662078,17323050,34629630,69334523,104035040,138671559,177566817,212453593,247097647,281918782,
170631,8659279,17318333,34659958,69348036,108405306,143168532,177636005,212424870,247130443,281849339,
171342,8665091,17323780,38988733,69394374,104015892,138747638,173244197,212395322,247178533,281874422,
171814,8661009,17329723,34626555,73699229,108416265,143122928,177587843,208062578,247165601,286203375,
170929,8664392,17346273,34627194,69373913,104048991,138722972,177597410,212452146,247098426,281905709,
170523,8663009,17336965,34668967,69361856,104053994,143068076,173161328,212480520,242749845,281868301,
4544894,8663621,17325282,34622319,73728143,108461700,138721168,177596806,212432876,247116192,281900896,
171455,13031845,17329661,34654240,69397140,104034702,143069723,173223151,212467245,247104126,281820011,
171585,8661654,17321748,34633043,69336536,108403068,143076029,177627547,208069197,247145058,281878378,
170728,8660427,17327221,34624341,69383628,104045561,138716807,177575150,212408451,247105858,281955942,
170761,8650696,17349027,39028732,73728459,104039194,143110401,173257631,212411312,247125206,281884323,
170529,8657514,21700845,34638462,69386973,108400059,138726509,177556409,212391964,247094336,281811545,
172103,8658108,17326071,34666361,69385970,104034780,143069278,177605337,212417513,247109908,281819072,
169920,8652572,17323652,34630248,69350297,108419886,138781419,173154304,208093138,247090126,281867147,
171629,8660930,17322466,34639416,73746861,104057221,143083867,177580125,212446411,247146907,286242077,
171352,8662301,17327794,34674377,69373159,104041032,138673323,177609224,212386786,247126408,281954665,
172051,8653255,17337897,34613523,69319655,108425127,143041439,173237587,212410277,247137835,281837507,
171502,8689849,17355643,34636922,73728666,104013421,138714355,177527519,212450815,247146239,281828781,
170860,8663324,17333037,39050655,69341692,108443761,143084204,173193613,208028141,247131979,281852264,
171361,8664636,17335790,34636971,69371770,104084201,138720202,177564831,212447305,247120517,281874225,
171336,8655981,17323512,34633120,69353394,108402120,143115588,177555796,212391341,247149918,281899581,
171890,8667454,17329659,34647373,73698771,104013751,143121224,173227838,212415819,247117130,281829521,
171675,8665706,17326365,34656121,69400036,104022688,138757908,177636175,212446870,247191033,281849859,
170342,8667846,17323918,34638073,69374245,108424826,143144820,177620064,212469947,247131863,281862794,
171569,8658602,17355037,34645925,69379341,104048569,138717038,173186935,208046106,242734249,286283329,
170091,8659566,17328953,34631609,73773053,108380663,143052396,177574166,212436029,247090791,281829899,
170765,8656737,21702050,39011063,69347758,104065457,138696088,173152761,212403046,247150277,281855434,
170642,8690529,17343030,34660519,69394390,104044054,143137763,177608488,212374417,247138349,281894479,
170803,8654708,17322185,34634210,73744805,108420970,138732671,177594152,212447972,247184625,281885971,
171990,8661491,17327287,34639549,69331729,104063346,143098225,173306352,208081040,247092059,281940331,
4545947,8667471,17321693,34631450,69373702,108403673,138708601,177595667,212377772,247095986,281833596,
172479,8672029,17347908,34659510,69348146,104062044,143088840,177582637,212469003,247120466,281886060,
169911,8651973,17317884,34672102,73756814,104047572,143139538,173165139,212430051,247147051,281869548,
171887,8667081,17329043,34625822,69362686,108408062,138747062,177581542,212401478,247235552,281976912,
171031,8657584,17322771,39043935,69338527,104027010,143074024,177565574,208074766,247146371,281856205,
170897,8662006,17332799,34637193,69378703,108412888,138721307,173198219,212418396,247126884,286211170,
172344,8656111,17322143,34635411,73719104,104013763,143073230,177618301,212436650,247088464,281867346,
171507,8650782,17367775,34658898,69384219,104033165,138778268,173282840,212436287,247130434,281816242,
170359,13037626,17323102,34619730,69370766,108427697,143107418,177560894,212411130,247157571,281939264,
169941,8663747,17324786,34628702,73710147,104065253,138717653,177576297,208051533,247160916,281861960,
170518,8685616,17332732,34641947,69372354,108442599,143102365,173168927,212464073,247109582,281844501,
171126,8664386,21701461,34642730,69384134,104018827,138772928,177648077,212459381,247092306,281872161,
171073,8662431,17318844,39001750,69347956,104060087,143081227,177618883,212435980,247149185,281901171,
171022,8657546,17319830,34635813,73756260,108439935,143066742,173241552,212467339,247177612,281907677,
172565,8688294,17347418,34640895,69343472,104006675,138688113,177610752,212430971,242794371,281876594,
171038,8670061,17326218,34622261,69382014,108432125,143117243,173219164,208019906,247103503,286229117,
172200,8660223,17328068,34640503,69384291,104029120,138748616,177583980,212429098,247114778,281799221,
170890,8655432,17327536,34669062,73752844,104062848,143109964,177534541,212425020,247113555,281889478,
172186,8658992,17325378,34662939,69376537,108385384,138688451,173262154,212409942,247206650,281904007,
170474,8652902,17348714,34630773,69330844,104034800,143052573,177582744,212453647,247141624,281901948,
171328,8654906,17323291,39036722,73757497,108373628,138776836,177657715,207997539,247125176,281877083,
171889,8670022,17351482,34635777,69335717,104032282,143100608,173195437,212412163,247084000,281818702,
171566,8657790,17330027,34630363,69335316,108459050,138671572,177559165,212441046,247187400,281914300,
169902,8662497,17333339,34676380,69347364,103997103,143110030,177574505,212458300,247198468,281820536,
4539300,8691237,17326100,34667319,73718111,104043055,138692144,173242956,212436906,247119711,281933167,
171830,8656411,17362755,34641713,69369411,108423033,143109324,177617333,208102857,247124675,281871058,
172180,8657934,21693443,34640343,69412099,104001174,143056633,173200734,212396653,247101526,286204357,
171709,8665351,17332202,39052717,69345652,108438428,138702309,177559131,212441631,247130053,281897376,
172315,8693300,17345990,34647815,73779399,104031544,143063091,177581192,212466937,247160408,281872754,
170849,8659249,17322970,34639726,69376897,104007644,138740505,173152101,212418986,247214389,281895845,
171747,8659902,17326387,34654310,69343577,108405096,143053124,177558062,208087719,247167565,281845222,
170868,8657732,17324341,34639175,73746086,104047816,138708875,177548914,212435957,247106392,281828908,
171452,8659108,17337256,34630307,69339780,108432991,143090612,173238414,212399632,247085792,281841606,
170286,8655190,17330484,34655454,69363022,104057806,138757803,177632657,212446452,247149604,281926570,
172177,8654435,17353316,34638384,69361576,104069977,143153606,173253427,212483149,247204359,281835245,
170805,8665645,17326740,39009179,73713271,108391224,138697097,177604647,208054734,242792295,281888016,
171687,8658110,17319728,34634220,69361546,104062362,143107415,177596848,212411088,247086185,286296206,
171383,8690864,17327760,34637972,69349444,108443421,138693671,173177634,212400080,247084735,281877175,
170265,13028975,17316419,34629465,69372538,104008223,143129598,177587848,212435598,247121706,281918910,
170240,8661751,17360361,34622836,73747395,104026280,143044057,177602585,212430594,247146418,281854089,
170930,8658897,17322448,34655486,69366859,108382240,138785423,173223717,212428319,247136356,281857940,
171282,8686191,21715339,34615753,69354773,104046482,143109510,177647664,208088851,247156182,281809619,
172233,8655165,17319438,34632747,73754129,108395703,138820184,177598294,212411911,247070041,281950924,
171259,8663054,17319564,39004047,69367814,104021196,143034235,173198251,212409759,247107574,281881086,
171832,8661280,17326297,34652778,69365284,104037081,138676303,177557532,212435867,247113161,281775909,
172345,8663992,17329563,34627265,69326346,108433036,143111988,173220653,212485746,247221638,281864152,
170462,8655160,17339499,34639790,73780708,104092751,138773851,177607739,208062654,247143705,281805085,
171023,8653475,17326980,34667724,69357018,108398326,143101964,177652226,212477234,247119860,286288228,
171849,8660319,17325128,34621428,69331206,104057893,138711617,173233973,212378644,247055313,281911292,
4547327,8665066,17337256,34630031,69351033,108450814,143077111,177606917,212427787,247161881,281869555,
172273,8654970,17331214,34659989,73741296,104046368,143124900,177586197,212467135,247178111,281876871,
171573,8689093,17329410,38986972,69359471,104019805,138741941,173199184,208067180,247139542,281930124,
172107,8656909,17358509,34634265,69376872,108419328,143125005,177586091,212449320,247163051,281866784,
172230,8663441,17337026,34631406,73724521,104044218,138701449,173198615,212439416,247096367,281817037,
171537,8655222,17328285,34665865,69371326,108427963,143087750,177593872,212354341,242729205,281895824,
170249,8661724,17325912,34633105,69349942,104010762,138762643,177578601,212447116,247084044,281892056,
172515,8666495,21696070,34670401,69370107,104021384,143113119,173202151,212483344,247153019,281887014,
172599,8663380,17339591,34656345,73769189,108379988,138664636,177613502,208068802,247117490,286256259,
171333,8660909,17327562,34633201,69324917,104041415,143054197,177568350,212433099,247169121,281816143,
208714,8660884,17344505,39008988,69411841,108408866,138696893,173198657,212457583,247130698,281820029,
171518,8662585,17330030,34655556,69367525,104060237,143121481,177595775,212349476,247105669,281831593,
170017,8662883,17329413,34628438,73710290,104059107,143074169,173221053,212378492,247064017,281897061,
171976,8652722,17324649,34634788,69386375,108390480,138703025,177598930,208081472,247139926,281894289,
170414,8660384,17328782,34673201,69346015,104105154,143117932,177599876,212506447,247111601,281893998,
170682,8710516,17322234,34672395,69375100,108424182,138757218,173259106,212446998,247183752,281809211,
170726,8661489,17327052,34630767,73753588,104052940,143051415,177580360,212462061,247137392,281884083,
171777,8651136,17359048,34667221,69370587,104011362,138679929,177572864,212378969,247098430,281903226,
171747,8663794,17322973,39035607,69362169,108404274,143124505,173190805,208012206,247134331,286317405,
171064,8657102,17320070,34629047,73711289,104018466,138669516,177585936,212432169,247110943,281853246,
170593,13030851,17336091,34632679,69362400,108421749,143069993,173202745,212436067,247144435,281830287,
170006,8660490,17327098,34645449,69375621,104045037,138645108,177632399,212444932,247191158,281940748,
170965,8662130,21702523,34639742,69352228,104014744,143116513,177617110,212419387,247107137,281884807,
4548168,8661388,17321823,34619975,73746053,108427806,138650173,173246091,207986138,247136044,281834693,
173248,8659973,17351567,34654379,69335926,104054312,143121599,177540580,212449677,242718934,281840367,
170712,8656739,17325551,34629452,69378472,108415240,143063070,177549223,212483889,247133713,281834154,
170462,8661687,17321277,38983816,69356492,104079140,138689831,173151854,212447003,247136852,281903011,
170722,8661015,17326867,34682883,73719652,104065575,143130668,177601786,212460784,247188521,281835974,
171337,8655763,17371215,34630482,69400029,108432876,138699583,173181202,212417363,247128649,281856785,
173305,8683687,17321639,34647911,69381960,104034068,143086697,177606660,207990279,247088869,286287411,
172064,8672179,17344883,34626875,73752338,108442553,138707485,177621768,212437464,247140546,281888284,
171758,8663183,17321147,34668003,69431128,104066221,143090585,173224247,212413033,247137638,281856274,
170414,8661498,17332141,34622813,69345934,104039346,138743810,177614701,212460738,247204080,281877824,
171473,8655265,17313230,34672647,69375083,108367473,143084485,177580559,212401187,247154292,281816784,
170307,8668699,17330872,39041919,73736584,104047358,138646667,173206463,208052823,247082140,281858421,
171185,8660316,17371153,34634718,69351221,108467351,143152147,177557106,212449859,247105019,281877233,
171192,8668262,17332834,34682627,69344714,104029835,138722886,177612352,212450481,247055882,281903861,
172119,8656357,21723812,34661240,69321638,108440127,143169296,173175747,212403996,247174110,281833042,
171445,8657712,17328166,34642680,73735462,104052131,143128684,177641937,212402625,247187137,281856540,
171110,8658162,17332824,34631869,69357727,104068523,138699286,173212616,208021211,247134353,286268972,
170623,8658011,17333444,34661671,69347178,108437096,143149588,177603346,212455706,247131574,281893816,
172157,8656163,17315507,34675162,73726668,104043286,138730972,177553361,212422974,247110936,281936302,
172261,8696827,17348927,38999188,69322145,108401873,143064440,173220516,212473639,247133875,281869928,
171066,8663535,17329636,34654171,69361079,104034847,138743841,177573253,212425558,247170009,281829759,
170945,8659393,17350230,34653966,69391146,104039391,143101417,177607911,208057196,242763709,281954772,
171835,8652331,17320261,34613403,73725637,108372328,138751659,173182964,212353155,247097184,281869323,
171586,8664814,17327901,34630198,69394010,104024549,143141138,177600590,212398498,247147645,281794758,
171603,8660605,17324166,34671081,69351079,108406780,138680600,173203123,212402641,247123457,281889200,
4545757,8662866,17320732,34627018,69380448,104047303,143042383,177588944,212493245,247068988,281962532,
172662,8647253,17352301,34627910,73763619,104010069,138737822,177540479,212430397,247115817,286195485,
171336,8660152,17330041,39037784,69342271,108446831,143049011,173189552,208090411,247158581,281854707,
170278,13039174,17352939,34621762,69390290,104059714,143125534,177596850,212378100,247116752,281846951,
171125,8660196,21701606,34637671,73736165,108452225,138728670,177568827,212382178,247143895,281929906,
170856,8656934,17316793,34659751,69328373,104088765,143076041,173222233,212432151,247059494,281875285,
171792,8656137,17334180,34624201,69369041,104041512,138680493,177557356,212444439,247090043,281871109,
170664,8663265,17345544,34623998,69342987,108430992,143118948,173211349,208025272,247156952,281838075,
171602,8686587,17318268,34632242,73726386,104045369,138751778,177572649,212465270,247142221,281897144,
171679,8659758,17346710,34672708,69354664,108386425,143074453,177652519,212443164,247103997,281874991,
170700,8661973,17335189,39013601,69325713,104061986,138727146,173198800,212392483,247094517,281816299,
170913,8658826,17327653,34628679,69376247,104046490,143105934,177666214,212396382,247115556,281878227,
170014,8652284,17330948,34655398,73756706,108403432,138694450,177575719,208047382,247152573,286215439,
172765,8653238,17319681,34627783,69387922,104066207,143078032,173241759,212403257,247169394,281926696,
170885,8664830,17337183,34654327,69392829,108453493,138727733,177552614,212501461,247131895,281923256,
171555,8663647,17323071,34671841,69347059,104065826,143056041,173221006,212458565,242669446,281859104,
169961,8660503,17324718,34627167,73773595,108433975,143137354,177548818,212473697,247116994,281810942,
172027,8652606,17335711,34623563,69352019,104050745,138732460,177609757,212387376,247147862,281863584,
171155,8658093,17329579,39034950,69348658,104039275,143061141,173294762,208052955,247134217,281898050,
171511,8658339,21699305,34657126,73741823,108407604,138730731,177596642,212481304,247059925,281822720,
171515,8657075,17329398,34628381,69348232,104022034,143071136,177562422,212434276,247081918,281858874,
170510,8701634,17353404,34647506,69376473,108365068,138663560,173233092,212463106,247199731,281880726,
170951,8665033,17330194,34665262,69379627,104019687,143093325,177556398,212434336,247178972,281897655,
171253,8658251,17322805,34631757,73701244,104009149,138767399,173230894,208011959,247146417,286166352,
4546097,8661210,17315969,34649961,69375794,108412591,143082059,177607070,212364062,247090233,281836960,
172991,8651235,17321663,39008968,69347006,104053488,138750510,177606161,212432229,247122809,281911157,
170518,8662814,17324875,34659546,69361269,108447822,143091152,173246222,212454079,247125567,281913784,
172089,8661177,17352143,34617135,73757436,104057225,143094113,177569599,212415071,247155655,281922066,
171994,8662459,17335309,34643614,69344247,104066437,138715018,177593992,207992763,247131900,281784259,
171135,8656836,17325397,34679663,69418490,108386306,143051563,173168284,212373472,247087927,281861834,
171991,8669210,17359491,34627765,73754567,104013395,138711397,177545315,212432908,247119456,281841109,
171892,8679704,17329662,34640947,69389806,108412763,143099178,177560901,212414581,247114701,281914633,
171494,8666710,17331120,34634936,69389940,104090147,138736871,173233698,212462756,247186010,281836644,
171866,8657847,17324713,34631495,69347388,104011809,143113234,177575868,208061615,242744234,286213889,
170192,13038489,17348044,39018493,73743349,108403300,138728265,173228100,212380720,247111939,281894192,
172889,8694830,21710181,34662896,69389565,104040845,143074086,177602728,212435564,247118637,281831593,
170770,8659113,17332103,34633217,69319710,108413844,138709399,177588242,212424415,247125605,281931890,
171501,8659862,17327778,34638360,69366693,104019971,143154140,173150477,212396880,247169246,281843101,
170359,8664414,17323233,34673541,73705277,104061881,138750554,177594883,212512347,247127625,281840613,
171081,8666067,17325346,34626103,69362251,108412321,143096418,177592054,208078327,247094497,281883326,
172156,8659519,17322982,34638364,69374275,104050942,143122840,173199479,212410473,247117505,281871557,
171011,8655963,17347033,39018800,73741103,108435330,138725348,177570395,212401041,247169640,281926326,
169990,8665681,17331805,34631142,69373936,104022787,143117686,173225042,212428565,247200416,281847123,
171843,8657366,17320430,34632853,69345942,104043726,138721915,177533225,212405606,247130573,281819574,
170958,8704693,17330769,34634736,69394458,108419480,143074914,177602251,208096926,247077156,286251794,
171203,8657570,17311593,34661811,73798748,104016463,138751916,173154936,212464450,247092880,281912714,
171901,8662964,17322786,34633931,69338034,108410935,143140284,177586509,212446056,247162723,281821960,
171100,8662501,17326513,34662126,69371818,104020356,138746535,177593730,212442859,247164576,281869407,
4544953,8692939,17352979,34651558,73746414,104043831,143071588,173243601,212395936,247140908,281825627,
171225,8654724,17319881,39016580,69389386,108458554,138737683,177598996,208091548,247112502,281948365,
170870,8658339,21701572,34652618,69363888,104044413,143128822,173277945,212414537,247125173,281898959,
172537,8667961,17332132,34629296,69332057,108440589,143067397,177602822,212440362,247174385,281837997,
171635,8657892,17324986,34650210,73760951,104045614,138702995,177585699,212441310,247125975,281816026,
171478,8659047,17322180,34626325,69354713,108455400,143073262,173163524,212442376,247115382,281893698,
171816,8660210,17331576,34651154,69330760,104039374,138713946,177549743,208048221,242749732,286293744,
171048,8658377,17348063,34663029,69349406,104063278,143052502,177584064,212356280,247110439,281782546,
171940,8660911,17325593,34628391,73693418,108420105,138745590,173265997,212398527,247139492,281842509,
172210,8656209,17329420,39040220,69395174,104018969,143090092,177611131,212459731,247116819,281851816,
170422,8701627,17338229,34653824,69379352,108392534,138724923,173239208,212427899,247200569,281906410,
171757,8653248,17330451,34625016,73712842,104035907,143158125,177607882,212438453,247104985,281855274,
172509,8660297,17318730,34639140,69377505,104029429,138681093,177621504,208029560,247115968,281829738,
171231,8662987,17336629,34659196,69348087,108442867,143105815,173171803,212394052,247160759,281876154,
171506,8691908,17326319,34666865,69360077,104084476,138699943,177576149,212402371,247135799,281816810,
171041,8657392,17328873,34635953,73770826,108449812,143063050,177605518,212474860,247175782,281973569,
170242,13027043,17348605,34678591,69330453,104054059,143099008,173154917,212405185,247114540,281820130,
170602,8655168,21691589,39001530,69406448,104048195,138762367,177613088,208018613,247052224,286207666,
170558,8664423,17322464,34623675,69375439,108423008,143076535,173214201,212384132,247125121,281884230,
171100,8658013,17327990,34675652,73701936,104056363,138756704,177623758,212368878,247107933,281909848,
171134,8656525,17362961,34639613,69411648,108414915,143145586,177567978,212439725,247088022,281937982,
171537,8657499,17322141,34632208,69346182,104000454,138720358,173207582,212481042,247080972,281830955,
171450,8662085,17327747,34632304,69353881,104022183,143058471,177577784,208044629,247099938,281852371,
171514,8699498,17330400,34637086,73733953,108423271,138699266,177577790,212418377,247066301,281851529,
4543860,8662817,17335501,34637510,69335277,104000763,143066577,173190019,212435627,247221165,281884684,
170104,8659659,17341396,38996911,69368774,108445628,138698882,177587514,212469952,247206359,281826205,
170159,8662024,17323917,34627528,73706909,104087105,143099219,173216541,212462498,242722835,281878181,
170710,8701230,17348670,34625160,69373629,108424831,138693098,177590701,212478427,247114978,286271976,
172140,8654176,17332602,34627127,69377776,104052553,143116829,177577898,208083546,247084033,281900388,
170950,8656642,17328420,34657647,69339323,104055599,143090701,173223181,212425043,247170116,281883741,
170892,8656944,17330709,34626148,73755719,108383651,138716241,177535698,212442010,247179629,281815695,
170501,8663873,17331243,34634038,69370119,104034378,143079858,177580507,212449076,247184687,281841387,
171413,8664099,21708589,34633078,69380306,108405289,138647994,173219786,212429710,247089290,281872860,
172815,8656478,17314152,39031219,69409472,104010038,143091190,177588497,208073025,247099666,281910755,
170599,8658402,17361820,34637302,73716869,104018863,138719836,177628406,212422046,247154559,281791571,
171628,8670092,17334911,34635189,69377033,108395943,143162761,173196951,212410575,247157876,281887939,
170436,8657306,17332512,34644783,69377142,104039112,138722566,177588568,212417227,247122067,281893161,
172228,8670477,17325098,34635317,73760627,108420556,143106654,173203864,212442488,247161941,281899779,
170233,8668235,17331952,34640736,69424429,104061467,138748924,177581911,208064581,247138170,286190280,
171706,8651183,17324234,34668010,69340629,104045054,143088633,177599584,212446712,247107155,281827294,
170497,8657983,17343290,34664095,69372860,108398707,143084538,173276571,212423129,247125904,281846636,
172202,8689086,17320204,38989726,73741385,104041973,138692886,177620681,212376918,247136740,281908472,
171976,8665867,17317732,34643991,69342775,108411950,143055069,177564884,212445040,247203641,281898490,
170626,8659383,17322550,34653698,69375279,104033491,138719837,173229678,208064634,247143452,281810825,
171686,8664585,17329890,34625541,69323604,104037573,143147832,177576533,212430047,247101997,281852826,
171110,8660459,17351317,34668635,73758764,108385697,138755512,173266784,212403150,247124514,281848180,
172346,8664952,17330133,34648280,69349628,104030100,143070772,177612474,212400619,242799797,281933638,
172272,13032932,21723491,34636157,69360303,108392025,138760700,177588038,212426089,247175908,281847983,
170949,8659986,17325498,34637474,73750149,104046665,143099282,173206179,212483892,247145796,286234200,
4548107,8656831,17318676,39031380,69365168,108439196,138684740,177589336,208040372,247119641,281829918,
172126,8683432,17353963,34660388,69367791,104041484,143050397,177624713,212402711,247078512,281864089,
171777,8664412,17319922,34634438,69413164,104081915,138726761,173131948,212422173,247173503,281955711,
170094,8660546,17373503,34636285,73709329,108452000,143093217,177613348,212439842,247155550,281807909,
172190,8656969,17328774,34640506,69404303,104012229,143137210,173208858,212423240,247120841,281821257,
171090,8699568,17354825,34630112,69359632,108427758,138756464,177614580,208120367,247113364,281870139,
170671,8663451,17316093,34663834,69349586,104013500,143072607,177614073,212452822,247126438,281913779,
171848,8651948,17330972,34624493,73758464,104033265,138717510,173201113,212438077,247167920,281851152,
170161,8660252,17329225,38999729,69334805,108384421,143072154,177581070,212434457,247166438,281805094,
171954,8661265,17344687,34633586,69368392,104024344,138720658,177523543,212410983,247107666,281865061,
171316,8658972,17333051,34650426,73737869,108416324,143080510,173263431,208040104,247113973,286252509,
172591,8661825,17331671,34635354,69335332,104035932,138691559,177565394,212485830,247122528,281921894,
172397,8656379,17344389,34619718,69380167,104062343,143073633,173220186,212426492,247184947,281796505,
170997,8661379,21701408,34654817,69328083,108430940,138782541,177558294,212378282,247177692,281856657,
171931,8663579,17322796,34623552,73742110,104028347,143110211,177634171,212422966,247056826,281932431,
172148,8678795,17335060,34640751,69405414,108394449,143076441,173184581,208040034,247119240,281902195,
171750,8655817,17335692,39014782,69338114,104044038,138716447,177618271,212384305,242778136,281849222,
170607,8663642,17321334,34654315,69381393,104020546,143097357,177633258,212450185,247176967,281808099,
