Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
332870,8502354,17385224,34254352,68536808,108308923,137916680,171888722,211642605,247363340,281619588,
333994,8592615,22129481,34270861,69596373,103601124,143682953,178175127,212093252,247347379,282093798,
330078,8503913,17107294,34256892,74825349,109387570,138332792,173649047,212990914,247281248,282152455,
339363,8646681,17205710,34285671,68602573,102910915,143321419,176425237,213036832,247155240,282231567,
337055,8461529,17081805,34767239,68548696,104830813,138835625,178747069,208170655,247291398,282186195,
329454,8657009,17186235,35119845,70216637,108164270,142747042,172899954,211634528,247337522,286715615,
331673,8513859,17072371,35325828,74219890,103580644,139334454,177052993,211945910,242286827,281490677,
4462755,8805130,17118863,39152680,68583874,109427092,142249865,178619863,212993104,246761772,281520083,
52588,8702644,17164900,34254704,69010903,102904648,139671554,172256920,212909924,246957559,281698051,
52394,8676118,17209901,34288827,70306110,104795994,141866943,177867806,212955100,247071909,281532355,
53294,8905286,17179914,34277575,73664396,108187898,144428222,178652351,207392017,247009754,281509892,
50831,8853476,17758348,34280057,68522131,103762048,137184321,171548889,211567224,246860526,281607004,
50663,8643746,17342674,34813341,69746805,109221540,144330709,178510968,212649988,246870767,282325337,
51447,8822460,17632058,35394431,74737588,102988293,137674141,173203871,213020967,247053162,282461181,
49007,8754729,17661551,34848379,68582498,105338182,143853107,176812421,212996189,247328948,282186967,
50548,8859001,17516775,39341363,68575593,107618087,138169795,178661368,207321733,247144155,286564040,
52056,9033500,22158918,34257310,70345445,104095817,143423348,172568465,211964146,247358791,281610136,
51370,8513443,17049199,34343435,74061823,108847765,138789203,177445172,212310360,247275021,281630386,
50710,8615643,17151657,34223997,68548925,102867490,142761479,178713134,212982574,247311464,281702959,
50803,13514548,17110341,34301454,69063332,105627721,139081010,171918558,212996399,247184777,281436934,
51184,8618787,17169065,34842859,70580637,107387626,142466888,178138655,207785595,247304543,281624951,
52555,8555696,17152831,35131030,73378327,104282694,144440755,173470596,211791336,247274473,281668613,
103399,8599035,17108962,34998626,68603415,108661493,137145277,176577655,212118215,247334137,281906336,
333646,8504216,17170465,39453386,69612826,103316789,144392075,178658812,212880888,247208586,282351211,
331429,8591083,17100817,34282850,74794971,109679695,137329845,172682303,213015036,247242045,282025841,
336073,8512668,17285057,34273751,68591087,102859180,144249535,177414241,208279911,247387895,282836180,
331031,8575007,17694878,34269048,68551707,105177850,137794921,178610211,211669963,242418034,286208851,
337538,8574483,17454671,34289129,70196978,107862850,143795658,172060427,211885082,247368279,281540530,
329260,8617426,17672631,34987523,74257060,103167400,138484205,178050246,212924924,246530075,281572705,
332641,8490536,17546900,35408147,68646715,109810221,143142749,173739547,213001524,246745700,281558271,
332384,8641350,17494500,34689272,68793485,102868094,139288050,176298772,213036369,247178503,281639684,
331461,8596412,22149335,39316644,70448913,104714972,142276290,178728966,207266514,246892860,281575832,
4706524,8554890,17120054,34270579,73804650,108274427,139692000,173026714,211831698,246943119,282069491,
50090,8577192,17234937,34267326,68462454,103587153,141903685,176916072,212569274,246914024,282015390,
50658,8526731,17037743,34298715,69610789,109434775,144435405,178666385,212866999,247306823,282190245,
48350,8609254,17155536,34255296,74801087,102859117,137294195,172388758,213058222,247237935,282032950,
51688,8550101,17117683,34948504,68558719,104790529,144246087,177672296,207660755,247322074,286852609,
50563,8541510,17176018,35072580,68555887,108180096,137818765,178682362,211741375,247400005,281581174,
53295,8652788,17115613,35063742,70212842,103689002,143841856,171486228,212210921,247197538,281586529,
51827,8757458,17238605,39294517,74215788,109341094,138545600,178533827,212925782,247331283,281684972,
51045,9027256,17051596,34319769,68601513,102985769,142968449,173401324,213082271,247307245,281513323,
53156,8620756,17510822,34226303,69022317,105215843,139004585,176666008,208498156,247257268,281584150,
51518,8828356,17450403,34245229,70441367,107674823,142578200,178682438,211381675,247254086,281583366,
52047,8782865,17674377,34306086,73599298,103728890,144441303,172638633,211805993,247211111,281972619,
52160,8643579,17707352,34847254,68501072,109195387,137152696,177336724,212950531,247300240,282222353,
49112,8896714,17356528,35121537,69653740,102854051,144406504,178648738,212964852,242353768,282483885,
48380,8818596,17708509,35150531,74777110,105075354,137480756,171875174,213011250,247076183,286994348,
51447,8761571,21851674,39272463,68595595,107981636,144114673,178182585,207196953,247128072,281504324,
195390,8636503,17171157,34284154,68560644,103696465,138197396,173531074,211812943,246550238,281585203,
332349,9048791,17186350,34325885,70320467,109257532,143396569,176515119,212688370,246744738,281607741,
336498,8605138,17073640,34201285,74108387,102870473,138640688,178649129,212980999,246932806,281545327,
385536,13117316,17195990,34330805,68606484,105388207,142948142,173002185,213029075,247112107,281552553,
383351,8648537,17081946,34875510,68760139,107595028,139268295,177071050,207403002,246996815,281568251,
381459,8516466,17152665,35101327,70527162,104618617,142323334,178710729,211774866,247262719,281950796,
373082,8578506,17097932,35029725,73704500,108502081,139782624,172111865,212496301,247327951,282383937,
334788,8529731,17162411,39364286,68496054,102801871,141782974,177891991,212929622,247305167,282645137,
324648,8571760,17433387,34287945,69366175,105304090,144438660,178733993,213085510,247347284,281815369,
4788693,8583035,17540973,34335054,75024662,107770912,137199105,171520936,207929194,247240368,286558349,
49238,8575057,17707421,34250054,68531173,104079292,144405463,178609119,211776375,247311712,281474881,
49691,8584697,17371506,34275916,68595443,108906764,137625471,173036590,211915317,247203335,281628801,
51258,8584814,17534309,34953914,70160294,102885738,143981498,176994967,212895111,247226821,281595232,
52413,8618395,17597891,34954037,74301985,110018296,138410919,178665425,213029035,247270748,281577404,
51856,8490446,22143860,35230719,68595394,102866412,143178187,172199887,208251461,247320052,281573491,
51542,8589767,17049851,39222338,68888574,104636785,138790708,177889071,211561689,242333128,281551169,
51419,8588177,17153321,34282986,70400931,108319516,142780980,178684144,211916590,247000526,282110238,
50538,8585187,17171144,34279274,73680219,103464484,139521508,171505006,212957184,247091083,282566401,
51999,8571505,17103927,34275235,68553902,109521529,142108374,178515187,212878100,247082529,281989067,
52761,8513266,17148595,34279221,69700602,102892755,144424961,173248897,212999311,246683249,286984733,
49447,8566113,17106803,35297180,74717473,104676815,137141560,176866246,207175662,247195769,281595933,
49025,8531222,17168125,34756780,68566437,108318013,144396053,178656588,211819369,246757995,281632630,
52236,9108972,17162297,35111662,68565502,103395628,137454711,172627480,212668768,247112822,281629180,
51490,8594671,17300403,39215017,70262279,109582376,144140897,177468709,213040218,247005022,281542052,
51885,8791317,17645897,34311873,74133772,102903899,137920912,178644878,212996620,247299239,281544978,
83601,8674420,17544018,34292408,68540576,104696169,143710566,171862037,207682332,247114162,281563962,
366769,8813453,17592571,34262986,69121799,108239211,138574356,178184630,211750924,247313437,281895143,
377235,8772867,17702579,34285795,70260109,103727914,142969120,173457388,212209378,247367131,282386474,
361181,8807317,17438981,34937656,73609302,109225605,139079015,176600520,212902667,247218237,282452422,
333227,8805999,22030082,34999186,68596983,102872675,142463956,178672088,213053490,247373094,281899275,
335592,8646186,17150068,35058908,69665240,105222825,139723116,172466301,208015669,247267932,286685705,
333592,9306895,17243693,39377762,74742479,107812384,141856457,177631708,211525091,247244698,281565199,
328250,8410195,17032742,34324600,68535679,104268742,144426928,178686710,212145369,247273351,281513199,
324465,13424634,17209848,34270227,68697958,108844310,137469505,171572098,212974052,247219698,281570818,
332851,8534282,17036247,34259912,70470229,102743168,144124998,178473330,213062334,247322247,281575731,
4510235,8582827,17152493,34263814,73891408,105700175,137810612,173177817,208146763,247366939,281626310,
52063,8578463,17137885,34994362,68503695,107373491,143808011,176876687,211583924,241986277,281847932,
50385,8580732,17188497,35071584,69404576,104285988,138278907,178626171,211926117,246944081,282103657,
48258,8539459,17340063,35087014,70423753,108731939,143329162,172683377,212993578,247089935,282327907,
52049,8566907,17484218,39233285,73173133,102830848,139233323,177404643,212906052,246882262,282383382,
52896,8575709,17477900,34270458,68539447,110095427,142343026,178668574,212967907,247127308,286685072,
52110,8580038,17627691,34286215,69946057,102873264,139727726,171869644,207390304,246705919,281567139,
48687,8575344,17772078,34276769,74483377,104280594,141852448,178172999,211663672,246868062,281534141,
49198,8531145,17434820,34285240,68640983,108667362,144405988,173611716,212777460,247343609,281647756,
49766,8571496,22117462,35033524,68586562,103148845,137168122,176430881,212879630,247303652,281541620,
52136,8586926,17168507,35024475,70352354,109884527,144398722,178686221,212994131,247201505,281558321,
53150,8649222,17123859,35220223,73954286,102816079,137675827,172680497,207614188,247275582,281823299,
52973,8590224,17152429,39090845,68604912,104526622,143942665,177394262,211662706,247321548,282044170,
53227,8464520,17106838,34269500,69122138,108458533,138354949,178704594,212455534,247248403,282418475,
53197,8581591,17166114,34254961,70515156,103612171,143253673,171919112,212876231,247382216,282088084,
87412,8582080,17147939,34276780,73382071,109342292,138797041,178159448,213031169,247294061,286815223,
384824,8650131,17159581,34394707,68533183,102924276,142741527,173696994,208260592,247312171,281670919,
376238,8591655,17117425,35082212,69922115,104955521,139493473,176350108,211493530,247201280,281522753,
354288,8769466,17256695,35112948,74494925,108002158,142069666,178719867,211911678,247256618,281598605,
328844,8791765,17443048,39807747,68701294,103886811,144465275,172673234,213032330,247380417,281581405,
336531,8795183,17560558,34267102,68952645,109212118,137141187,177392987,212911005,242329623,281627193,
333707,8978614,17517465,34263056,70064369,102903514,144453276,178654611,213002611,247027799,281805948,
333369,8541616,17633879,34269492,73872867,104978138,137487452,172072647,207031525,247113997,282485896,
329533,8932634,17674434,34306961,68616160,107898800,144103434,178004013,211803804,246667516,282344876,
334849,8682401,22154118,34416159,69274341,104048697,137838007,173653625,212841405,246927429,287144243,
4677950,8976127,17158847,35070093,70354333,109039339,143758197,176417118,213042953,247132730,281543088,
53209,8477050,17115590,35084092,73393718,102751750,138299411,178741362,212942317,246695083,281543425,
52632,9121363,17159962,39826963,68563491,110254299,143292867,172929130,207379637,246986852,281605233,
50898,8471049,17218361,34260012,69837225,102837416,138791939,177020686,211843148,247314611,281557773,
50329,8918066,17038457,34271743,74599642,104444164,142806210,178654025,212448835,247204854,281568795,
51821,13104833,17181077,34275160,68519215,108556566,139335281,172662913,212960719,247334933,281546031,
49082,8660018,17110106,34266237,68617000,102887831,142242166,177356368,213053899,247389844,281763632,
50948,8578412,17209525,34327991,70425853,110056899,139716276,178680135,207745955,247254313,282218622,
51244,8569840,17050951,35210291,73956948,102862220,141856617,171747255,211733503,247339290,282119401,
51212,8525607,17528410,35069326,68609512,104614141,144470724,178249800,212229459,247296584,282204759,
51305,8583419,17696608,39824150,69072099,108377067,137164676,173219888,212875681,247257391,287004952,
49881,8520361,17337859,34271941,70447394,103171482,144471893,176837184,213045084,247215230,281520936,
51717,8565996,17773381,34263688,73483727,109824682,137747050,178669063,208076782,247290264,281553176,
52394,8584066,17381045,34263465,68566889,102921656,143838791,172684322,211666108,242785063,281577211,
50288,8635391,22390381,34262530,69693905,104529179,138284487,177348544,211988125,247085452,281635311,
52923,8470422,17125960,34496856,74799135,108359854,143254633,178675671,212971415,246708197,281682403,
227786,8577572,17173264,34959012,68539921,103503593,138636072,172169926,212905495,246830036,281546581,
332554,8658693,17165003,35165427,68585902,109512140,142913220,177900290,208237997,246970014,281758678,
333089,8502310,17112962,39796203,70308353,102912501,139339857,173558167,211716514,247050915,282151997,
330844,8582818,17187032,34275366,74112921,105143350,142276605,176504054,211742960,246829089,282337540,
329833,8523587,17111952,34277843,68546709,107823955,139633141,178774765,212884828,247143595,282362575,
332958,8653794,17162147,34271241,69062232,103657613,141931471,172778386,212969926,246799456,286611091,
330473,8676122,17108920,34255301,70282940,109256979,144441437,177207380,213032907,247350408,281531734,
334392,8689240,17222811,34646245,73729089,102903237,137258490,178608563,207660514,247323646,281579611,
333925,8736598,17468281,35226017,68510706,105766944,144312299,172157161,211628463,247152045,281627153,
328335,8587275,17393539,34915800,69725932,107160358,137687148,177904158,212420630,247270553,281666295,
4457664,9008842,17737975,39629677,74703792,103737704,143886921,173877339,212911647,247317654,281506663,
48150,8771308,17337124,34258437,68530520,109391744,138303124,176204318,213047363,247257959,281751744,
52601,8773794,17651738,34281648,68614902,102726432,143288602,178714982,208124008,247318622,282124229,
49758,8801395,17618015,34307358,70305177,105405634,139004436,173130572,211562553,247282945,282129665,
53057,8745278,21934390,34270756,74168205,107574220,142541585,176939766,211972386,247293151,282356596,
51572,9123543,17169755,34671101,68652158,104112117,139380984,178645558,212924461,247150631,282020079,
50734,8831699,17098894,35005632,68778132,109006989,142177430,172517727,212952616,247306723,286565835,
53152,8703196,17179638,35076786,70579258,102865182,144449425,177566706,212990918,247354204,281591432,
51658,8475035,17165350,39602515,73593497,105485975,137113259,173895831,207072193,242311672,281585686,
51983,13244939,17121495,34270949,68552963,107428294,144447568,176297602,211887613,247005470,281528709,
51657,8600146,17136405,34269058,69633083,104236953,137605343,178523770,212655077,246901213,281617400,
49074,8562546,17128867,34272555,74787159,108756037,143999320,173213150,212972401,247044993,281564910,
48037,8601875,17158342,34272077,68596067,103192665,138113598,176848346,213086359,246970049,281791064,
50424,8525183,17308044,34539337,68563434,109774275,143488175,178649635,207620743,246756611,282404562,
52571,8574343,17624265,35267635,70225693,102880051,138725472,172385958,211663248,247004114,282041598,
118958,8580705,17676887,35036511,74203732,104337893,142844900,177678981,212399979,246791989,282359731,
332602,8569994,17506048,39525724,68604906,108612748,139298408,178658383,212917108,247330790,286670596,
334022,8584454,17652260,34270024,68854684,103282002,142217686,171654100,212993847,247253368,281581154,
334139,8583341,17637340,34282157,70494177,109741051,139922715,178384267,207920119,247159185,281611439,
330378,8615846,21867080,34307455,73695265,102818526,141639077,173570799,211797089,247298518,281696511,
332881,8493548,17117165,34312059,68520061,104788775,144460817,176480475,211973840,247376692,281502408,
334520,8589175,17227014,34760623,69515362,108209866,137173718,178600564,212928963,247175722,281582938,
329005,8533741,17088734,35060461,74904473,103535618,144420923,172747753,213039558,247375941,281633639,
333813,8640482,17185152,35030707,68592084,109538675,137877750,177383491,207942976,247302793,282035195,
327545,8566358,17084147,39517922,68589148,102873541,143776778,178706704,211895377,247289396,282312167,
4694327,8516507,17114493,34246432,69954948,104819790,138415451,172121170,211903495,247135716,282076613,
51955,8577016,17163283,34276840,74472744,108072287,143179014,177957779,212970437,247291397,282300044,
52076,8589169,17221429,34254883,68645796,103515352,138858300,173783373,212994401,247350954,286373526,
50966,8840590,17267476,34253534,68730298,109699097,142742734,176303559,212851387,242561044,281569411,
49984,8809627,17615130,35013477,70431566,102700242,139319549,178713639,207527799,246852998,281568441,
51136,8770300,17458035,34863769,73765514,105006895,142282879,172756915,211532242,246918566,281697501,
50240,8740921,17594521,35049001,68554255,108011528,139680376,177230899,212684990,246786067,281560889,
50440,8783642,17570072,39462719,69454705,103689978,141944709,178688963,212930734,246969466,281577995,
52900,8992635,17519349,34274788,75010949,109273366,144425263,172064984,213045170,247125497,281811641,
48408,8631385,22168299,34280853,68533176,102865712,137122480,178041240,207647648,246770611,282264556,
49494,8766544,17166768,34254897,68577270,105373292,144405857,173425153,211684464,247086653,282934887,
52215,8669092,17103857,34268743,69920978,107613651,137713286,176576765,212297004,247029411,281631600,
51888,9549111,17156281,34809044,74476163,104486358,143902114,178742992,213013675,247398793,286681810,
52159,8523303,17161768,35172041,68621386,108651483,138181940,173144502,213058404,247192766,281465304,
53367,8361360,17123972,35534906,68658774,102851530,143383380,176895263,207711361,247251879,281619268,
187661,13198161,17137710,38876135,70287222,105551589,139050545,178687922,211716818,247379792,281594488,
360355,8572293,17113214,34285544,73958167,107369567,142615112,172019010,212294441,247208105,281614704,
331438,8585771,17158091,34294183,68604135,104522610,139609961,177999157,212898069,247317707,281550614,
333432,8586812,17250905,34273877,69180655,108530691,141904767,173758374,213075916,247256798,281775540,
334354,8526452,17487806,34263819,70440744,102914748,144429114,176488793,208162870,247307502,282230015,
333158,8580751,17589241,34852304,73394017,110057025,137155132,178541863,211624659,247178664,282320330,
327335,8583705,17560062,35144410,68597209,102877470,144410918,173228446,211984757,247276469,287443215,
332128,8587446,17591451,34926436,69897689,104753929,137509620,176708884,212961740,242596219,281446735,
328186,8524732,17359026,39551577,74533952,108201104,144079043,178678607,212942315,246920838,281644978,
330419,8586009,22453224,34267238,68643714,103110380,138373617,172362676,212965367,246821476,281577060,
4604327,8574867,17192647,34274199,68514148,109913578,143245836,177638026,207296229,247174612,281602261,
50443,8588522,17164300,34263025,70564162,102803491,138848878,178672683,211754990,246728028,281605473,
48748,8523817,17045687,34257201,73920926,104706818,142650911,171840010,212660550,246894089,281563396,
51395,8593329,17165074,34821555,68498317,108350489,139468962,178182301,212991893,246799157,281610326,
52410,8577518,17108368,35030265,69418502,103155843,142165503,173460481,213001654,247065646,282107338,
50845,8596834,17166185,35290926,70205031,109802320,144399898,176600671,207344351,247329546,282106573,
49382,8583411,17149488,39269708,73377369,102905231,137085921,178647103,211885643,247178261,282075400,
50848,8640164,17124108,34280085,68557170,104790312,144428826,172665557,212481308,247328023,282296146,
48624,8452093,17153831,34290976,69879479,108139061,137477750,177391428,212830790,247324956,286714694,
51875,8741820,17416503,34291240,74549755,103563289,144121800,178686545,213061765,247217903,281540584,
53324,8679132,17532330,34331210,68655379,109376010,137824425,172081395,207754370,247321080,281652411,
53524,8904414,17422677,34782711,68528773,102893654,143891316,177964855,211788449,247340920,281596892,
52910,8671251,17615409,34952381,70604701,104975095,138462153,173725316,212164195,247286276,281566917,
53201,8912740,17679195,35122787,73802846,108003885,143044991,176342760,212886091,247336597,281551879,
48612,8805585,17485668,39473004,68602492,103558508,139136790,178682464,213096108,247203170,281611433,
320388,8712807,22138786,34270538,69563196,109419619,142349123,173230481,207819118,247309416,282254032,
327857,8864318,17109828,34291815,70251149,102884768,139609884,176780230,211680286,247328306,282006361,
335183,8875355,17204296,34277049,73138888,105251594,141981789,178676423,212190867,242446783,282247005,
333740,8798314,17038631,34272997,68591036,107722597,144428465,172501551,212890004,247060095,282049868,
338091,8666306,17240342,34720904,70011376,104140792,137227077,177632810,213076207,246705048,286736211,
339111,8598082,17070374,35112138,74388126,108890889,144322066,178638253,208198101,247131845,281563131,
330632,13443491,17117752,35210319,68594795,102899552,137823981,171594796,211571682,246847649,281469494,
333059,8660731,17160832,39361759,68832033,105307445,143753735,178509474,211916733,246878196,281545094,
381589,8464044,17144601,34261891,70748896,107676367,138545345,173273631,212977864,246886040,281729518,
4849753,8576952,17283180,34287678,73418099,104192728,143072606,176822208,213005542,246889976,281511454,
52366,8575695,17607361,34273676,68516056,108793568,138863006,178628061,212890466,247331981,281769540,
52784,8574157,17651073,34279806,69596787,102887215,142742976,172678873,207349094,247210821,282159442,
50232,8649293,17542370,34671033,74828074,105483865,139339535,177364499,211703359,247312621,282193165,
51178,8509293,17616720,35146783,68594957,107495273,142207390,178688655,212627234,247329335,282178512,
51021,8539476,17469789,35216483,68569175,104326590,144437191,171896232,213043165,247213634,282295074,
49827,8580917,22148682,39364319,70227733,108771464,137133184,178136503,213005048,247402738,286309546,
50257,8596698,17045773,34276059,74202180,102775183,144425505,173545041,207485911,247199110,281559405,
52468,8526951,17145942,34278585,68563408,105602646,137505126,176510401,211819006,247320191,281711209,
51472,8580214,17166252,34264600,69125157,107484439,144076234,178665533,212278973,247332372,281573684,
51390,8638166,17122644,34258359,70288479,104236383,138010940,172871493,213019018,247168107,281604482,
50705,8630451,17167116,34722615,73624798,108772130,143618534,177192213,213040094,247391819,281568447,
50814,8408159,17118042,35217301,68538384,102891438,138721932,178618480,207973255,242400728,282514127,
51905,8579724,17164281,35019655,69743502,110050633,142814083,172356195,211564178,246827349,282100812,
50669,8580526,17114563,39431138,74714548,102954656,139423859,177690433,212172999,247522594,282122187,
52388,8657863,17281555,34263371,68561296,104388759,142152839,178730253,212942229,246763926,282328844,
89703,8626942,17752939,34288215,68631692,108499591,144462488,171571751,213016748,246827919,286276073,
335626,8773069,17325579,34243847,70328029,102863174,137125911,178439482,208031434,246756603,281665169,
333792,8799922,17724093,34324251,73971686,110099118,144392429,173386295,211683678,246976277,281522379,
333249,8798226,17512427,35030378,68572743,102860630,137203945,176691682,211907434,247068301,281571207,
330874,8899405,17571038,35326381,69075139,104564838,144344489,178614025,212958129,247088707,281615518,
383655,8820896,22126173,34921455,70484607,108393506,137755124,172472574,212884857,247336771,281562862,
338347,8620471,17167355,39068096,73387547,103133421,143812037,177597264,213002497,247134528,281853922,
323762,8701228,17220499,34279483,68575261,109867344,138310666,178640582,207284498,247291103,282275128,
332893,8932205,17047141,34268104,69780648,102854286,143286268,171828904,211612762,247366291,282368500,
330786,8875705,17212143,34283669,74590220,104631886,138745887,178255311,212719803,247265822,282079926,
4534726,8423121,17026392,34287157,68616692,108364738,142893985,173526939,212976998,247339934,286808272,
49028,8931790,17165026,34997289,68573611,103420325,139488174,176517056,213061812,247191134,281483306,
51553,13471642,17177653,35225825,70237130,109749361,142073752,178641869,207668575,247239224,281590875,
49731,8442612,17121354,34815482,74184618,102709317,144416099,172954065,211648043,247343897,281559688,
52603,8648936,17304641,39317380,68575651,105110321,137130644,177173123,212389922,247239165,281622469,
51490,8581624,17482157,34298701,69114036,108032790,144443091,178635996,212865368,242637162,281667016,
51371,8580411,17598446,34303319,70485377,103635459,137449546,172113861,213062957,246948750,281737527,
53216,8503221,17549715,34202476,73396700,109412027,144149068,177940649,208142863,246882733,282109214,
49905,8531055,17483781,34305408,68571944,102726392,138012574,173845005,211542878,247346072,282191114,
52563,8640122,17762710,35021213,69926782,105116695,143615270,176300111,211911366,246783215,282008719,
52172,8496940,22108840,35019427,74481522,108031394,138583494,178563822,213045345,246821931,282403742,
48722,8581024,17153438,35057245,68607283,104192603,142975297,173410804,212886562,247034228,286284284,
48062,8643107,17127350,39267705,68556974,108627319,139136965,176616448,212967363,246864744,281622803,
50331,8605387,17147146,34275220,70421705,102892634,142451084,178642663,207191211,247061190,281654881,
52458,8442465,17118761,34271530,73932403,105499074,139681420,172519707,211774655,247259037,281451945,
89015,8649269,17163656,34267383,68616962,107499637,141849733,177551132,212719834,247276996,281604958,
334065,8519488,17141170,34283144,69159144,104233379,144452535,178645184,213042126,247357397,281734545,
334547,8653158,17106738,35046694,70449433,108905677,137118728,171844195,213065731,247389836,282193245,
332752,8517361,17139239,35301574,73353862,102855793,144435058,178213779,207433392,247206073,282167893,
331817,8582129,17117302,35001071,68617837,110063410,137549506,173498449,211546315,247298126,282232076,
332044,8680941,17512146,39022775,69721466,102872815,144088161,176567694,212652213,247295661,286957320,
333694,8759761,17627601,34288588,74735215,104389535,138143656,178677573,212906032,247184911,281646782,
329924,8773172,17553096,34296219,68550945,108578679,143419340,172724764,213063516,247302708,281622047,
332257,8633872,17650921,34276492,68579037,103153038,138713451,177290546,207817737,247308250,281611096,
329002,8741367,17526105,34294599,70237996,109840109,142819565,178711811,211643493,247366438,281530712,
4796964,8865701,22265708,35021935,74219672,103097666,139146936,171901099,212187022,242454206,281584730,
51935,8728079,17179084,35097480,68562773,104277320,142456791,178195443,212903282,247011311,281569011,
52519,8901038,17153776,35320809,69027781,108476902,139642386,173464804,212977047,246918026,281925468,
51725,8666749,17098419,38947506,70303179,103322906,141945374,176607885,208197643,246990223,282261908,
49661,8851472,17106641,34282834,73707888,109655833,144433293,178745374,211720963,246758972,282217702,
50639,8810068,17148895,34259220,68509831,102900673,137193254,172726275,211791195,246988297,282285245,
50033,8782066,17147950,34265613,69668637,104882652,144315904,177300034,212926289,246763266,286482013,
51225,8798334,17128498,34316288,74758385,108107894,137636593,178702148,213067125,247072309,281500168,
52895,13230467,17095883,35281474,68575153,103979753,143958256,172052263,213011082,247372290,281566526,
48332,8652517,17190839,34957075,68579516,108974129,138324517,177992256,207316650,247248589,281577783,
49484,8514304,17546714,35117992,70416899,102870935,143227823,173382133,211831280,247311196,281566557,
52405,8610843,17720893,38971269,73979251,105151529,139309976,176653416,212497990,247377300,281559244,
51246,8491950,17316491,34320279,68589104,107870850,142279175,178686964,212890626,247164703,281885868,
52067,8567157,17648909,34280241,69379227,104165865,139633035,172735028,213067610,247341269,282126570,
52414,8588786,17478283,34270386,70225109,108899881,141926916,177298145,207734006,247252943,282348438,
54280,8573861,22431315,34429621,73424187,102752346,144443405,178627173,211595981,247335581,282214081,
198795,8526675,17121775,35064729,68541692,105533567,137158550,172274967,212415750,247173669,286663923,
365605,8642314,17163202,35072280,70025665,107573532,144450002,177805695,212892087,247327590,281618084,
336531,8603961,17159613,35047158,74377261,104050995,137566301,173882573,213045076,247352413,281584392,
332580,8607856,17113776,39020075,68674235,108978372,143935142,176272780,207793367,242238109,281601636,
330413,8467678,17159361,34279687,68534144,102890721,138632412,178588252,211637962,246920693,281617190,
378767,8590569,17114284,34280198,70492888,105286649,142946152,173204973,212207865,246739897,281539061,
357686,8587564,17158619,34272646,73873418,107663663,138775908,176800726,212899303,247060605,281896632,
334576,8508869,17162528,34337164,68585132,104632755,142748003,178674887,213007747,247036465,282300692,
330973,8595608,17112233,34952741,69198077,108370038,139475567,172309679,208265793,246857043,282088543,
4738560,8555755,17549091,35129850,70397493,102939992,142151221,177706717,211555987,246780059,282151651,
51506,8606629,17569870,35062229,73425010,110019245,144429960,178728047,211914850,247383514,286782476,
48662,8815857,17504527,39157257,68565052,102900694,137119001,171441774,213008469,247196830,281590658,
50640,9335499,17617804,34271031,69905182,104318033,144415884,178585612,212970492,247297094,281576881,
51637,8221154,17518222,34321571,74528389,108705788,137385609,187855488,212896228,247349226,281579691,
51403,8732186,22410101,34201373,68660338,103221638,144248797,162549199,207385308,247201466,281609910,
49484,8793557,17175291,34439281,68699743,109809546,137950497,178330805,211533658,247325333,281578979,
49990,9125895,17106663,35151012,70278986,102873257,143652863,172798045,212716028,247266338,281566787,
48828,8287084,17102114,35446483,74013445,104727635,138668497,177204389,213045300,247293734,282204968,
51412,8895583,17146122,39361015,68494044,108296829,142918315,178676468,212938762,247182286,282258557,
53410,8767140,17165029,34258392,69301934,103247009,139192329,171898065,207716106,247369505,282114949,
53218,8799073,17107663,34285222,70362465,109698941,142366062,178162126,211639475,247348903,282535664,
52141,9035067,17154469,34290856,73359724,102904621,139735448,173612204,212394021,242357694,286083004,
52789,8633724,17124093,34279639,68584080,104879195,141851091,176415322,212941261,247060817,281641328,
48076,13209183,17158156,34440149,69708342,108144033,144385244,178793727,212926790,246986756,281468549,
53713,8528842,17302991,35458361,74738084,103411621,137450827,172984197,207902513,246866662,281644170,
137448,8645260,17755482,34927661,68567934,109534967,144156777,176954709,211895145,246912009,281598814,
335636,8517212,17620808,39548399,68557651,102859004,137933254,178638292,211924813,247211330,281600245,
327443,8633508,17435116,34322744,70226297,105060266,143679743,172213710,212932090,246846574,281978462,
336686,8532122,17622262,34272518,74226076,107908176,138444333,177906366,213002163,247018710,282135748,
350667,8523424,17502417,34261523,68576723,104532652,143045624,173708810,208223754,246956646,282220836,
335126,8582085,22031955,34277420,69007936,108637882,139162188,176384015,211721695,247365824,282375170,
332133,8575968,17161842,34624057,70316906,102655150,142427487,178747842,211852152,247242011,286559567,
334474,8583220,17178631,35217572,73711533,105176702,139665775,173030679,212894067,247246363,281510652,
352508,8583456,17085532,35127706,68518386,107860462,141930576,177040878,213071327,247397846,281662021,
344231,8614234,17187737,39436481,69715658,104323403,144431364,178703857,212882105,247180840,281532342,
4579674,8497736,17072926,34274337,74735743,108783882,137085146,172161496,207364006,247331237,281613055,
49978,8593959,17100434,34276363,68577575,102746842,144453784,177887336,211663715,247246322,281582339,
51412,8591196,17156389,34268329,68557430,110191880,137613217,173725461,212693070,247288327,281603583,
51341,8584260,17153669,34272025,70172448,102807378,143968627,176316230,212861282,247225669,282356131,
